,Date,Persian_Date,Open,Low,High,Close
410,2022/04/14,1401/01/25,"277,320","277,200","277,400","277,910"
411,2022/04/13,1401/01/24,"278,680","275,600","278,700","278,050"
412,2022/04/12,1401/01/23,"279,620","278,200","281,500","278,900"
413,2022/04/11,1401/01/22,"278,880","252,660","281,300","279,450"
414,2022/04/10,1401/01/21,"276,310","275,700","279,300","279,090"
415,2022/04/09,1401/01/20,"274,970","274,900","277,300","276,930"
416,2022/04/07,1401/01/18,"272,680","272,500","276,000","274,830"
417,2022/04/06,1401/01/17,"274,960","271,880","275,100","272,670"
418,2022/04/05,1401/01/16,"270,140","269,200","275,400","275,270"
419,2022/04/04,1401/01/15,"269,140","269,000","272,000","269,880"
420,2022/05/11,1401/02/21,"255,800","255,800","255,800","255,800"
421,2022/05/10,1401/02/20,"282,210","282,210","288,300","287,410"
422,2022/05/09,1401/02/19,"282,930","281,800","283,100","282,290"
423,2022/05/08,1401/02/18,"281,490","280,700","282,100","281,030"
424,2022/05/07,1401/02/17,"279,550","279,410","283,200","281,760"
425,2022/05/05,1401/02/15,"279,800","279,300","280,630","280,560"
426,2022/05/02,1401/02/12,"279,530","279,050","280,300","280,210"
427,2022/05/01,1401/02/11,"279,460","279,400","279,900","279,560"
428,2022/04/30,1401/02/10,"279,720","279,100","280,490","279,220"
429,2022/04/28,1401/02/08,"279,240","278,500","280,700","279,500"
430,2022/04/27,1401/02/07,"279,390","279,200","281,100","280,380"
431,2022/04/26,1401/02/06,"278,460","278,300","280,600","279,350"
432,2022/04/25,1401/02/05,"277,790","277,000","278,800","278,410"
433,2022/04/24,1401/02/04,"278,570","277,900","279,300","278,060"
434,2022/04/21,1401/02/01,"277,440","277,400","279,200","278,640"
435,2022/04/20,1401/01/31,"275,610","275,500","278,200","277,350"
436,2022/04/19,1401/01/30,"276,520","275,510","278,090","275,720"
437,2022/04/18,1401/01/29,"278,370","276,000","279,900","276,510"
438,2022/04/17,1401/01/28,"278,710","278,600","280,800","278,970"
439,2022/04/16,1401/01/27,"275,340","275,200","279,600","278,910"
440,2022/04/14,1401/01/25,"277,320","277,200","277,400","277,910"
441,2022/04/13,1401/01/24,"278,680","275,600","278,700","278,050"
442,2022/04/12,1401/01/23,"279,620","278,200","281,500","278,900"
443,2022/04/11,1401/01/22,"278,880","252,660","281,300","279,450"
444,2022/04/10,1401/01/21,"276,310","275,700","279,300","279,090"
445,2022/04/09,1401/01/20,"274,970","274,900","277,300","276,930"
446,2022/04/07,1401/01/18,"272,680","272,500","276,000","274,830"
447,2022/04/06,1401/01/17,"274,960","271,880","275,100","272,670"
448,2022/04/05,1401/01/16,"270,140","269,200","275,400","275,270"
449,2022/04/04,1401/01/15,"269,140","269,000","272,000","269,880"
450,2022/05/01,1401/02/11,"279,460","279,400","279,900","279,560"
451,2022/04/30,1401/02/10,"279,720","279,100","280,490","279,220"
452,2022/04/28,1401/02/08,"279,240","278,500","280,700","279,500"
453,2022/04/27,1401/02/07,"279,390","279,200","281,100","280,380"
454,2022/04/26,1401/02/06,"278,460","278,300","280,600","279,350"
455,2022/04/25,1401/02/05,"277,790","277,000","278,800","278,410"
456,2022/04/24,1401/02/04,"278,570","277,900","279,300","278,060"
457,2022/04/21,1401/02/01,"277,440","277,400","279,200","278,640"
458,2022/04/20,1401/01/31,"275,610","275,500","278,200","277,350"
459,2022/04/19,1401/01/30,"276,520","275,510","278,090","275,720"
460,2022/04/18,1401/01/29,"278,370","276,000","279,900","276,510"
461,2022/04/17,1401/01/28,"278,710","278,600","280,800","278,970"
462,2022/04/16,1401/01/27,"275,340","275,200","279,600","278,910"
463,2022/04/14,1401/01/25,"277,320","277,200","277,400","277,910"
464,2022/04/13,1401/01/24,"278,680","275,600","278,700","278,050"
465,2022/04/12,1401/01/23,"279,620","278,200","281,500","278,900"
466,2022/04/11,1401/01/22,"278,880","252,660","281,300","279,450"
467,2022/04/10,1401/01/21,"276,310","275,700","279,300","279,090"
468,2022/04/09,1401/01/20,"274,970","274,900","277,300","276,930"
469,2022/04/07,1401/01/18,"272,680","272,500","276,000","274,830"
470,2022/04/06,1401/01/17,"274,960","271,880","275,100","272,670"
471,2022/04/05,1401/01/16,"270,140","269,200","275,400","275,270"
472,2022/04/04,1401/01/15,"269,140","269,000","272,000","269,880"
473,2022/04/03,1401/01/14,"270,140","268,000","270,200","269,020"
474,2022/03/31,1401/01/11,"270,460","269,950","271,500","271,140"
475,2022/03/30,1401/01/10,"271,800","269,450","272,000","270,670"
476,2022/03/29,1401/01/09,"267,400","267,050","270,700","270,250"
477,2022/03/28,1401/01/08,"262,750","262,500","267,490","266,620"
478,2022/03/27,1401/01/07,"262,210","262,100","262,750","262,590"
479,2022/03/26,1401/01/06,"262,240","261,650","266,100","262,340"
480,2022/03/31,1401/01/11,"270,460","269,950","271,500","271,140"
481,2022/03/30,1401/01/10,"271,800","269,450","272,000","270,670"
482,2022/03/29,1401/01/09,"267,400","267,050","270,700","270,250"
483,2022/03/28,1401/01/08,"262,750","262,500","267,490","266,620"
484,2022/03/27,1401/01/07,"262,210","262,100","262,750","262,590"
485,2022/03/26,1401/01/06,"262,240","261,650","266,100","262,340"
486,2022/03/17,1400/12/26,"262,060","262,050","262,300","262,300"
487,2022/03/16,1400/12/25,"262,560","262,350","264,400","263,790"
488,2022/03/15,1400/12/24,"263,440","263,150","265,900","263,620"
489,2022/03/14,1400/12/23,"262,550","261,550","263,100","262,650"
490,2022/03/13,1400/12/22,"260,740","260,650","265,900","264,170"
491,2022/03/12,1400/12/21,"257,080","256,850","264,390","258,980"
492,2022/03/10,1400/12/19,"257,770","256,570","258,300","256,960"
493,2022/03/09,1400/12/18,"258,750","254,850","258,990","257,450"
494,2022/03/08,1400/12/17,"258,860","258,650","262,600","260,410"
495,2022/03/07,1400/12/16,"254,750","254,270","258,890","258,180"
496,2022/03/06,1400/12/15,"252,610","251,250","254,300","253,830"
497,2022/03/05,1400/12/14,"256,600","253,760","256,700","254,300"
498,2022/03/03,1400/12/12,"255,530","255,350","257,800","256,150"
499,2022/03/02,1400/12/11,"258,710","255,550","259,000","255,720"
500,2022/02/28,1400/12/09,"259,860","259,550","260,300","259,650"
501,2022/02/27,1400/12/08,"260,140","259,350","260,400","259,950"
502,2022/02/26,1400/12/07,"260,830","259,150","260,890","260,370"
503,2022/02/24,1400/12/05,"261,690","259,850","262,100","261,440"
504,2022/02/23,1400/12/04,"262,080","259,350","262,600","259,370"
505,2022/02/22,1400/12/03,"258,540","258,360","261,890","260,370"
506,2022/02/21,1400/12/02,"255,380","254,850","258,400","258,040"
507,2022/02/20,1400/12/01,"258,800","254,050","258,800","254,090"
508,2022/02/19,1400/11/30,"263,120","259,920","263,120","260,090"
509,2022/02/17,1400/11/28,"264,980","262,850","265,300","263,290"
510,2022/03/03,1400/12/12,"255,530","255,350","257,800","256,150"
511,2022/03/02,1400/12/11,"258,710","255,550","259,000","255,720"
512,2022/02/28,1400/12/09,"259,860","259,550","260,300","259,650"
513,2022/02/27,1400/12/08,"260,140","259,350","260,400","259,950"
514,2022/02/26,1400/12/07,"260,830","259,150","260,890","260,370"
515,2022/02/24,1400/12/05,"261,690","259,850","262,100","261,440"
516,2022/02/23,1400/12/04,"262,080","259,350","262,600","259,370"
517,2022/02/22,1400/12/03,"258,540","258,360","261,890","260,370"
518,2022/02/21,1400/12/02,"255,380","254,850","258,400","258,040"
519,2022/02/20,1400/12/01,"258,800","254,050","258,800","254,090"
520,2022/02/19,1400/11/30,"263,120","259,920","263,120","260,090"
521,2022/02/17,1400/11/28,"264,980","262,850","265,300","263,290"
522,2022/02/16,1400/11/27,"267,040","264,850","268,300","265,100"
523,2022/02/14,1400/11/25,"270,840","268,390","270,860","269,700"
524,2022/02/13,1400/11/24,"264,490","264,280","268,800","268,640"
525,2022/02/12,1400/11/23,"262,190","262,150","266,400","264,590"
526,2022/02/10,1400/11/21,"262,390","262,150","262,400","262,270"
527,2022/02/09,1400/11/20,"263,690","260,650","263,700","262,340"
528,2022/02/08,1400/11/19,"262,070","259,250","262,400","260,580"
529,2022/02/07,1400/11/18,"266,690","263,750","266,900","264,480"
530,2022/02/06,1400/11/17,"261,170","261,050","267,800","267,610"
531,2022/02/05,1400/11/16,"268,730","263,050","268,900","263,660"
532,2022/02/03,1400/11/14,"273,050","271,960","274,000","272,650"
533,2022/02/02,1400/11/13,"273,770","272,250","274,200","272,550"
534,2022/02/01,1400/11/12,"277,540","273,750","277,600","274,580"
535,2022/01/31,1400/11/11,"278,810","276,350","278,970","276,870"
536,2022/01/30,1400/11/10,"277,880","277,750","279,400","278,880"
537,2022/01/29,1400/11/09,"282,080","279,050","282,800","279,270"
538,2022/01/27,1400/11/07,"277,240","276,860","278,100","277,710"
539,2022/01/26,1400/11/06,"279,020","278,360","281,300","278,610"
540,2022/02/02,1400/11/13,"273,770","272,250","274,200","272,550"
541,2022/02/01,1400/11/12,"277,540","273,750","277,600","274,580"
542,2022/01/31,1400/11/11,"278,810","276,350","278,970","276,870"
543,2022/01/30,1400/11/10,"277,880","277,750","279,400","278,880"
544,2022/01/29,1400/11/09,"282,080","279,050","282,800","279,270"
545,2022/01/27,1400/11/07,"277,240","276,860","278,100","277,710"
546,2022/01/26,1400/11/06,"279,020","278,360","281,300","278,610"
547,2022/01/25,1400/11/05,"278,170","277,350","278,800","277,760"
548,2022/01/24,1400/11/04,"279,300","278,850","281,400","279,790"
549,2022/01/23,1400/11/03,"274,750","274,350","277,800","277,640"
550,2022/01/22,1400/11/02,"275,950","274,550","276,400","275,230"
551,2022/01/20,1400/10/30,"274,650","274,550","275,590","275,250"
552,2022/01/19,1400/10/29,"274,270","274,050","276,100","274,760"
553,2022/01/18,1400/10/28,"271,870","271,250","274,600","273,490"
554,2022/01/17,1400/10/27,"271,690","271,570","273,290","272,850"
555,2022/01/16,1400/10/26,"276,440","273,340","276,590","275,080"
556,2022/01/15,1400/10/25,"266,670","264,990","276,300","274,530"
557,2022/01/13,1400/10/23,"277,400","277,400","277,400","277,400"
558,2022/01/12,1400/10/22,"267,140","266,510","267,170","266,670"
559,2022/01/11,1400/10/21,"267,320","267,010","267,380","267,050"
560,2022/01/10,1400/10/20,"268,390","267,220","268,390","267,380"
561,2022/01/09,1400/10/19,"268,810","268,230","268,890","268,310"
562,2022/01/08,1400/10/18,"269,880","268,730","269,900","268,890"
563,2022/01/05,1400/10/15,"269,760","269,740","269,900","269,900"
564,2022/01/04,1400/10/14,"273,860","269,740","273,950","269,900"
565,2022/01/03,1400/10/13,"273,860","273,790","273,950","273,950"
566,2022/01/02,1400/10/12,"273,990","273,790","273,990","273,950"
567,2022/01/01,1400/10/11,"273,950","273,790","273,950","273,950"
568,2021/12/30,1400/10/09,"274,420","273,790","274,420","273,880"
569,2021/12/29,1400/10/08,"274,340","274,260","274,420","274,330"
570,2022/01/04,1400/10/14,"273,860","269,740","273,950","269,900"
571,2022/01/03,1400/10/13,"273,860","273,790","273,950","273,950"
572,2022/01/02,1400/10/12,"273,990","273,790","273,990","273,950"
573,2022/01/01,1400/10/11,"273,950","273,790","273,950","273,950"
574,2021/12/30,1400/10/09,"274,420","273,790","274,420","273,880"
575,2021/12/29,1400/10/08,"274,340","274,260","274,420","274,330"
576,2021/12/28,1400/10/07,"273,950","273,860","274,020","273,880"
577,2021/12/27,1400/10/06,"273,950","273,860","274,020","274,020"
578,2021/12/26,1400/10/05,"273,950","273,860","274,020","273,990"
579,2021/12/25,1400/10/04,"274,000","273,860","274,020","274,020"
580,2021/12/23,1400/10/02,"273,970","273,860","274,020","274,020"
581,2021/12/22,1400/10/01,"272,850","272,850","274,020","274,020"
582,2021/12/21,1400/09/30,"274,020","272,850","274,020","273,010"
583,2021/12/20,1400/09/29,"273,990","273,860","274,020","273,860"
584,2021/12/19,1400/09/28,"274,350","273,860","274,420","274,020"
585,2021/12/18,1400/09/27,"274,150","274,060","274,420","274,420"
586,2021/12/16,1400/09/25,"274,220","274,060","274,220","274,170"
587,2021/12/15,1400/09/24,"274,120","274,050","274,210","274,110"
588,2021/12/14,1400/09/23,"274,650","274,050","274,690","274,140"
589,2021/12/13,1400/09/22,"276,830","274,630","276,930","274,790"
590,2021/12/12,1400/09/21,"276,940","276,770","276,980","276,930"
591,2021/12/11,1400/09/20,"277,160","276,820","277,160","276,950"
592,2021/12/09,1400/09/18,"277,640","277,000","277,770","277,040"
0,2021/12/08,1400/09/17,"278,160","277,610","278,240","277,770"
1,2021/12/07,1400/09/16,"278,200","278,080","278,240","278,130"
2,2021/12/06,1400/09/15,"278,720","278,080","278,720","278,240"
3,2021/12/05,1400/09/14,"279,730","278,560","279,770","278,640"
4,2021/12/04,1400/09/13,"273,260","273,130","280,230","279,750"
5,2021/12/02,1400/09/11,"266,930","266,860","273,290","273,240"
6,2021/12/01,1400/09/10,"260,370","260,230","266,270","266,170"
7,2021/11/30,1400/09/09,"288,800","286,550","292,840","289,070"
8,2021/11/29,1400/09/08,"293,500","291,200","293,500","291,200"
9,2021/11/28,1400/09/07,"281,700","273,470","281,700","273,700"
10,2021/11/27,1400/09/06,"286,950","278,070","287,090","282,100"
11,2021/11/25,1400/09/04,"289,400","287,650","289,400","288,080"
12,2021/11/24,1400/09/03,"286,720","286,600","292,600","291,020"
13,2021/11/23,1400/09/02,"284,980","283,850","286,100","286,010"
14,2021/11/22,1400/09/01,"282,530","281,850","284,100","283,870"
15,2021/11/21,1400/08/30,"280,320","280,130","283,400","282,960"
16,2021/11/20,1400/08/29,"280,350","280,030","281,080","280,770"
17,2021/11/18,1400/08/27,"279,440","278,730","279,540","281,400"
18,2021/11/17,1400/08/26,"279,590","278,890","279,740","279,700"
19,2021/11/16,1400/08/25,"279,710","278,930","280,370","279,930"
20,2021/11/15,1400/08/24,"283,520","269,700","283,550","280,280"
21,2021/11/14,1400/08/23,"286,540","284,900","287,480","285,230"
22,2021/11/13,1400/08/22,"284,130","284,100","287,480","286,400"
23,2021/11/11,1400/08/20,"283,180","283,100","284,480","284,240"
24,2021/11/10,1400/08/19,"281,760","281,400","283,880","283,660"
25,2021/11/09,1400/08/18,"280,230","280,200","281,780","281,060"
26,2021/11/08,1400/08/17,"279,840","279,700","281,380","280,240"
27,2021/11/07,1400/08/16,"278,010","277,200","280,080","279,910"
28,2021/11/06,1400/08/15,"277,460","277,300","279,580","278,240"
29,2021/11/04,1400/08/13,"277,280","276,300","277,280","276,510"
30,2021/11/09,1400/08/18,"280,230","280,200","281,780","281,060"
31,2021/11/08,1400/08/17,"279,840","279,700","281,380","280,240"
32,2021/11/07,1400/08/16,"278,010","277,200","280,080","279,910"
33,2021/11/06,1400/08/15,"277,460","277,300","279,580","278,240"
34,2021/11/04,1400/08/13,"277,280","276,300","277,280","276,510"
35,2021/11/03,1400/08/12,"275,920","275,800","279,280","278,970"
36,2021/11/02,1400/08/11,"275,150","275,100","276,080","276,010"
37,2021/11/01,1400/08/10,"275,980","274,700","276,380","275,070"
38,2021/10/31,1400/08/09,"275,390","274,300","276,080","275,750"
39,2021/10/30,1400/08/08,"276,640","274,100","276,680","276,140"
40,2021/10/28,1400/08/06,"277,020","276,400","277,080","276,570"
41,2021/10/27,1400/08/05,"275,690","275,400","278,080","276,780"
42,2021/10/26,1400/08/04,"275,110","273,900","275,780","275,770"
43,2021/10/25,1400/08/03,"276,530","275,400","276,780","275,620"
44,2021/10/23,1400/08/01,"274,220","274,100","276,080","276,030"
45,2021/10/21,1400/07/29,"273,670","273,500","274,680","274,150"
46,2021/10/20,1400/07/28,"274,060","272,610","274,180","273,080"
47,2021/10/19,1400/07/27,"273,530","273,400","275,380","274,830"
48,2021/10/18,1400/07/26,"271,470","271,100","273,180","272,640"
49,2021/10/17,1400/07/25,"272,840","271,120","272,980","271,820"
50,2021/10/16,1400/07/24,"272,810","271,900","273,280","272,850"
51,2021/10/14,1400/07/22,"272,380","270,400","272,480","270,870"
52,2021/10/13,1400/07/21,"270,670","270,100","272,780","271,560"
53,2021/10/12,1400/07/20,"273,440","269,900","273,680","270,730"
54,2021/10/11,1400/07/19,"275,730","272,610","276,080","273,330"
55,2021/10/10,1400/07/18,"275,620","274,700","276,280","275,810"
56,2021/10/09,1400/07/17,"279,230","275,500","279,380","275,600"
57,2021/10/06,1400/07/14,"281,210","279,100","281,680","279,320"
58,2021/10/04,1400/07/12,"279,950","279,650","281,680","281,360"
59,2021/10/03,1400/07/11,"281,560","279,450","281,610","280,410"
60,2021/10/11,1400/07/19,"275,730","272,610","276,080","273,330"
61,2021/10/10,1400/07/18,"275,620","274,700","276,280","275,810"
62,2021/10/09,1400/07/17,"279,230","275,500","279,380","275,600"
63,2021/10/06,1400/07/14,"281,210","279,100","281,680","279,320"
64,2021/10/04,1400/07/12,"279,950","279,650","281,680","281,360"
65,2021/10/03,1400/07/11,"281,560","279,450","281,610","280,410"
66,2021/10/02,1400/07/10,"282,980","281,150","283,510","282,010"
67,2021/09/30,1400/07/08,"283,160","282,550","284,710","284,710"
68,2021/09/29,1400/07/07,"281,490","281,270","283,210","282,510"
69,2021/09/28,1400/07/06,"277,590","277,550","280,710","280,710"
70,2021/09/26,1400/07/04,"275,390","275,350","276,910","276,810"
71,2021/09/25,1400/07/03,"276,480","274,850","276,810","275,610"
72,2021/09/23,1400/07/01,"275,270","275,050","276,810","276,810"
73,2021/09/22,1400/06/31,"274,610","274,450","276,110","275,210"
74,2021/09/21,1400/06/30,"274,450","273,650","276,310","274,030"
75,2021/09/20,1400/06/29,"274,210","273,350","274,510","274,430"
76,2021/09/19,1400/06/28,"272,850","272,850","275,010","274,650"
77,2021/09/18,1400/06/27,"276,010","273,050","276,410","273,710"
78,2021/09/16,1400/06/25,"273,610","272,150","274,510","274,460"
79,2021/09/15,1400/06/24,"272,210","272,050","274,210","273,210"
80,2021/09/14,1400/06/23,"274,510","273,350","277,310","276,470"
81,2021/09/13,1400/06/22,"270,490","269,050","273,210","273,110"
82,2021/09/12,1400/06/21,"277,210","272,250","277,210","272,510"
83,2021/09/11,1400/06/20,"278,670","276,550","278,810","277,310"
84,2021/09/09,1400/06/18,"276,880","276,350","279,010","278,270"
85,2021/09/08,1400/06/17,"275,120","275,050","277,310","276,810"
86,2021/09/07,1400/06/16,"271,810","270,760","274,010","273,810"
87,2021/09/06,1400/06/15,"271,110","269,660","271,510","271,210"
88,2021/09/05,1400/06/14,"271,110","270,550","272,810","270,680"
89,2021/09/04,1400/06/13,"272,810","270,050","274,110","270,310"
90,2021/09/09,1400/06/18,"276,880","276,350","279,010","278,270"
91,2021/09/08,1400/06/17,"275,120","275,050","277,310","276,810"
